studyid,additional_ref,author_ts,site,year,season,area,area_units,depth,measurement method,area_error,depth_cat,first_year,last_year,duration,num_points,A1,A2,pub_year,journal,title,lat,lon,dom_species,all_species,meadow_lh,meadow_lh_simple,lh_group,lh_group2,lh_group3,notes,a priori trajectory,att_method,driver effect,certainty,primary driver,statistical analysis,other drivers considered,interaction of drivers considered,secondary driver attribution,secondary driver statistical analysis,apriori_cat,none,inferential,visual,descriptive,experiment,tidied_drivers,measurement_cat,waycott_study,study_site,site_groupings,site_duplication,Country,ECOREGION,PROV_CODE,PROVINCE,REALM,ECO_CODE_X,Lat_Zone,absolute_change,lat_zone2,lh,study_site_grouping,min_area,max_area,ten_percent,plus_10,log_area,max_plus_0.1,decade,decade_time_points,num_unique_years,bioregion
W16,W16a,Kendrick,Success BankWest,1982,April,382.8,ha,NA,NA,NA,unspecified,1965,1995,30,4,224.5,458.6,2004,Oceanica Consulting Pty Ltd and Cooperative Research Centre for Coastal Zone Estuaryand Waterways Management,Benthic habitat mapping Owen Anchorage,-32.080321,115.680233,"amphibolis antarctica, amphibolis griffithii, posidonia australis, posidonia sinuosa, posidonia coriacea","amphibolis antarctica, amphibolis griffithii, posidonia australis, posidonia sinuosa, posidonia coriacea, halophila ovalis, zostera tasmanica, syringodium isoetifolium",OP-OP-P-P-P,O-O-P-P-P,NA,unspecified,P,"Original Waycott paper was: Kendrick, GA, Benthic habitat mapping Owen Anchorage. 2004, Oceanica Consulting Pty Ltd and Cooperative Research Centre for Coastal Zone Estuaryand Waterways Management, Brisbane, Australia. Instead found: Kendrick et al. 2000. Changes in seagrass coverage in Cockburn Sound, Western Australia between 1965 and 1995. Estuarine, Coastal, and Shelf Science. Apparently H. ovalis, H. tasmanica, and S. isoetifolium not explicitly mapped, but they do co-occur with the Amphibolis and Posidonia spp",none,descriptive,loss - very weak attribution,NA,"dredging, eutrophication, sand movement",no,no,no,NA,NA,none,FALSE,FALSE,FALSE,TRUE,FALSE,coastal development (dredging); nutrients; hydrology,NA,TRUE,W16_Success BankWest,W16,no,Australia,Leeuwin,57,Southwest Australian Shelf,Temperate Australasia,209,Temperate,234.10000000000002,Temperate,P,W16W16,224.5,458.6,22.450000000000003,405.25,6.004504160615785,481.05,1980,1,4,Temperate Southern Oceans
W16,W16a,Kendrick,Success BankWest,1995,February,458.6,ha,NA,NA,NA,unspecified,1965,1995,30,4,224.5,458.6,2004,Oceanica Consulting Pty Ltd and Cooperative Research Centre for Coastal Zone Estuaryand Waterways Management,Benthic habitat mapping Owen Anchorage,-32.080321,115.680233,"amphibolis antarctica, amphibolis griffithii, posidonia australis, posidonia sinuosa, posidonia coriacea","amphibolis antarctica, amphibolis griffithii, posidonia australis, posidonia sinuosa, posidonia coriacea, halophila ovalis, zostera tasmanica, syringodium isoetifolium",OP-OP-P-P-P,O-O-P-P-P,NA,unspecified,P,"Original Waycott paper was: Kendrick, GA, Benthic habitat mapping Owen Anchorage. 2004, Oceanica Consulting Pty Ltd and Cooperative Research Centre for Coastal Zone Estuaryand Waterways Management, Brisbane, Australia. Instead found: Kendrick et al. 2000. Changes in seagrass coverage in Cockburn Sound, Western Australia between 1965 and 1995. Estuarine, Coastal, and Shelf Science. Apparently H. ovalis, H. tasmanica, and S. isoetifolium not explicitly mapped, but they do co-occur with the Amphibolis and Posidonia spp",none,descriptive,loss - very weak attribution,NA,"dredging, eutrophication, sand movement",no,no,no,NA,NA,none,FALSE,FALSE,FALSE,TRUE,FALSE,coastal development (dredging); nutrients; hydrology,NA,TRUE,W16_Success BankWest,W16,no,Australia,Leeuwin,57,Southwest Australian Shelf,Temperate Australasia,209,Temperate,234.10000000000002,Temperate,P,W16W16,224.5,458.6,22.450000000000003,481.05,6.175971214807274,481.05,1990,1,4,Temperate Southern Oceans
W16,W16a,Kendrick,Parmelia BankEast,1965,January,487,ha,NA,NA,NA,unspecified,1965,1995,30,4,487,324.1,2004,Oceanica Consulting Pty Ltd and Cooperative Research Centre for Coastal Zone Estuaryand Waterways Management,Benthic habitat mapping Owen Anchorage,-32.13035,115.725707,"amphibolis antarctica, amphibolis griffithii, posidonia australis, posidonia sinuosa, posidonia coriacea","amphibolis antarctica, amphibolis griffithii, posidonia australis, posidonia sinuosa, posidonia coriacea, halophila ovalis, zostera tasmanica, syringodium isoetifolium",OP-OP-P-P-P,O-O-P-P-P,NA,unspecified,P,"Original Waycott paper was: Kendrick, GA, Benthic habitat mapping Owen Anchorage. 2004, Oceanica Consulting Pty Ltd and Cooperative Research Centre for Coastal Zone Estuaryand Waterways Management, Brisbane, Australia. Instead found: Kendrick et al. 2000. Changes in seagrass coverage in Cockburn Sound, Western Australia between 1965 and 1995. Estuarine, Coastal, and Shelf Science. Apparently H. ovalis, H. tasmanica, and S. isoetifolium not explicitly mapped, but they do co-occur with the Amphibolis and Posidonia spp",none,descriptive,loss - very weak attribution,NA,"dredging, eutrophication, sand movement",no,no,no,NA,NA,none,FALSE,FALSE,FALSE,TRUE,FALSE,coastal development (dredging); nutrients; hydrology,NA,TRUE,W16_Parmelia BankEast,Parmelia Bank,yes,Australia,Leeuwin,57,Southwest Australian Shelf,Temperate Australasia,209,Temperate,-162.89999999999998,Temperate,P,Parmelia BankW16,289.2,491.5,28.92,515.92,6.245951714702122,520.42,1960,1,4,Temperate Southern Oceans
W16,W16a,Kendrick,Parmelia BankEast,1972,May,491.5,ha,NA,NA,NA,unspecified,1965,1995,30,4,487,324.1,2004,Oceanica Consulting Pty Ltd and Cooperative Research Centre for Coastal Zone Estuaryand Waterways Management,Benthic habitat mapping Owen Anchorage,-32.13035,115.725707,"amphibolis antarctica, amphibolis griffithii, posidonia australis, posidonia sinuosa, posidonia coriacea","amphibolis antarctica, amphibolis griffithii, posidonia australis, posidonia sinuosa, posidonia coriacea, halophila ovalis, zostera tasmanica, syringodium isoetifolium",OP-OP-P-P-P,O-O-P-P-P,NA,unspecified,P,"Original Waycott paper was: Kendrick, GA, Benthic habitat mapping Owen Anchorage. 2004, Oceanica Consulting Pty Ltd and Cooperative Research Centre for Coastal Zone Estuaryand Waterways Management, Brisbane, Australia. Instead found: Kendrick et al. 2000. Changes in seagrass coverage in Cockburn Sound, Western Australia between 1965 and 1995. Estuarine, Coastal, and Shelf Science. Apparently H. ovalis, H. tasmanica, and S. isoetifolium not explicitly mapped, but they do co-occur with the Amphibolis and Posidonia spp",none,descriptive,loss - very weak attribution,NA,"dredging, eutrophication, sand movement",no,no,no,NA,NA,none,FALSE,FALSE,FALSE,TRUE,FALSE,coastal development (dredging); nutrients; hydrology,NA,TRUE,W16_Parmelia BankEast,Parmelia Bank,yes,Australia,Leeuwin,57,Southwest Australian Shelf,Temperate Australasia,209,Temperate,-162.89999999999998,Temperate,P,Parmelia BankW16,289.2,491.5,28.92,520.42,6.254636177875264,520.42,1970,1,4,Temperate Southern Oceans
W16,W16a,Kendrick,Parmelia BankEast,1982,April,289.2,ha,NA,NA,NA,unspecified,1965,1995,30,4,487,324.1,2004,Oceanica Consulting Pty Ltd and Cooperative Research Centre for Coastal Zone Estuaryand Waterways Management,Benthic habitat mapping Owen Anchorage,-32.13035,115.725707,"amphibolis antarctica, amphibolis griffithii, posidonia australis, posidonia sinuosa, posidonia coriacea","amphibolis antarctica, amphibolis griffithii, posidonia australis, posidonia sinuosa, posidonia coriacea, halophila ovalis, zostera tasmanica, syringodium isoetifolium",OP-OP-P-P-P,O-O-P-P-P,NA,unspecified,P,"Original Waycott paper was: Kendrick, GA, Benthic habitat mapping Owen Anchorage. 2004, Oceanica Consulting Pty Ltd and Cooperative Research Centre for Coastal Zone Estuaryand Waterways Management, Brisbane, Australia. Instead found: Kendrick et al. 2000. Changes in seagrass coverage in Cockburn Sound, Western Australia between 1965 and 1995. Estuarine, Coastal, and Shelf Science. Apparently H. ovalis, H. tasmanica, and S. isoetifolium not explicitly mapped, but they do co-occur with the Amphibolis and Posidonia spp",none,descriptive,loss - very weak attribution,NA,"dredging, eutrophication, sand movement",no,no,no,NA,NA,none,FALSE,FALSE,FALSE,TRUE,FALSE,coastal development (dredging); nutrients; hydrology,NA,TRUE,W16_Parmelia BankEast,Parmelia Bank,yes,Australia,Leeuwin,57,Southwest Australian Shelf,Temperate Australasia,209,Temperate,-162.89999999999998,Temperate,P,Parmelia BankW16,289.2,491.5,28.92,318.12,5.7624286700889344,520.42,1980,1,4,Temperate Southern Oceans
W16,W16a,Kendrick,Parmelia BankEast,1995,February,324.1,ha,NA,NA,NA,unspecified,1965,1995,30,4,487,324.1,2004,Oceanica Consulting Pty Ltd and Cooperative Research Centre for Coastal Zone Estuaryand Waterways Management,Benthic habitat mapping Owen Anchorage,-32.13035,115.725707,"amphibolis antarctica, amphibolis griffithii, posidonia australis, posidonia sinuosa, posidonia coriacea","amphibolis antarctica, amphibolis griffithii, posidonia australis, posidonia sinuosa, posidonia coriacea, halophila ovalis, zostera tasmanica, syringodium isoetifolium",OP-OP-P-P-P,O-O-P-P-P,NA,unspecified,P,"Original Waycott paper was: Kendrick, GA, Benthic habitat mapping Owen Anchorage. 2004, Oceanica Consulting Pty Ltd and Cooperative Research Centre for Coastal Zone Estuaryand Waterways Management, Brisbane, Australia. Instead found: Kendrick et al. 2000. Changes in seagrass coverage in Cockburn Sound, Western Australia between 1965 and 1995. Estuarine, Coastal, and Shelf Science. Apparently H. ovalis, H. tasmanica, and S. isoetifolium not explicitly mapped, but they do co-occur with the Amphibolis and Posidonia spp",none,descriptive,loss - very weak attribution,NA,"dredging, eutrophication, sand movement",no,no,no,NA,NA,none,FALSE,FALSE,FALSE,TRUE,FALSE,coastal development (dredging); nutrients; hydrology,NA,TRUE,W16_Parmelia BankEast,Parmelia Bank,yes,Australia,Leeuwin,57,Southwest Australian Shelf,Temperate Australasia,209,Temperate,-162.89999999999998,Temperate,P,Parmelia BankW16,289.2,491.5,28.92,353.02000000000004,5.866524712552133,520.42,1990,1,4,Temperate Southern Oceans
W16,W16a,Kendrick,Parmelia Bank West,1965,January,248.1,ha,NA,NA,NA,unspecified,1965,1995,30,4,248.1,375.1,2004,Oceanica Consulting Pty Ltd and Cooperative Research Centre for Coastal Zone Estuaryand Waterways Management,Benthic habitat mapping Owen Anchorage,-32.122329,115.685896,"amphibolis antarctica, amphibolis griffithii, posidonia australis, posidonia sinuosa, posidonia coriacea","amphibolis antarctica, amphibolis griffithii, posidonia australis, posidonia sinuosa, posidonia coriacea, halophila ovalis, zostera tasmanica, syringodium isoetifolium",OP-OP-P-P-P,O-O-P-P-P,NA,unspecified,P,"Original Waycott paper was: Kendrick, GA, Benthic habitat mapping Owen Anchorage. 2004, Oceanica Consulting Pty Ltd and Cooperative Research Centre for Coastal Zone Estuaryand Waterways Management, Brisbane, Australia. Instead found: Kendrick et al. 2000. Changes in seagrass coverage in Cockburn Sound, Western Australia between 1965 and 1995. Estuarine, Coastal, and Shelf Science. Apparently H. ovalis, H. tasmanica, and S. isoetifolium not explicitly mapped, but they do co-occur with the Amphibolis and Posidonia spp",none,descriptive,loss - very weak attribution,NA,"dredging, eutrophication, sand movement",no,no,no,NA,NA,none,FALSE,FALSE,FALSE,TRUE,FALSE,coastal development (dredging); nutrients; hydrology,NA,TRUE,W16_Parmelia Bank West,Parmelia Bank,yes,Australia,Leeuwin,57,Southwest Australian Shelf,Temperate Australasia,209,Temperate,127.00000000000003,Temperate,P,Parmelia BankW16,248.1,375.1,24.810000000000002,272.90999999999997,5.60914207050208,399.91,1960,1,4,Temperate Southern Oceans
W16,W16a,Kendrick,Parmelia Bank West,1972,May,285.2,ha,NA,NA,NA,unspecified,1965,1995,30,4,248.1,375.1,2004,Oceanica Consulting Pty Ltd and Cooperative Research Centre for Coastal Zone Estuaryand Waterways Management,Benthic habitat mapping Owen Anchorage,-32.122329,115.685896,"amphibolis antarctica, amphibolis griffithii, posidonia australis, posidonia sinuosa, posidonia coriacea","amphibolis antarctica, amphibolis griffithii, posidonia australis, posidonia sinuosa, posidonia coriacea, halophila ovalis, zostera tasmanica, syringodium isoetifolium",OP-OP-P-P-P,O-O-P-P-P,NA,unspecified,P,"Original Waycott paper was: Kendrick, GA, Benthic habitat mapping Owen Anchorage. 2004, Oceanica Consulting Pty Ltd and Cooperative Research Centre for Coastal Zone Estuaryand Waterways Management, Brisbane, Australia. Instead found: Kendrick et al. 2000. Changes in seagrass coverage in Cockburn Sound, Western Australia between 1965 and 1995. Estuarine, Coastal, and Shelf Science. Apparently H. ovalis, H. tasmanica, and S. isoetifolium not explicitly mapped, but they do co-occur with the Amphibolis and Posidonia spp",none,descriptive,loss - very weak attribution,NA,"dredging, eutrophication, sand movement",no,no,no,NA,NA,none,FALSE,FALSE,FALSE,TRUE,FALSE,coastal development (dredging); nutrients; hydrology,NA,TRUE,W16_Parmelia Bank West,Parmelia Bank,yes,Australia,Leeuwin,57,Southwest Australian Shelf,Temperate Australasia,209,Temperate,127.00000000000003,Temperate,P,Parmelia BankW16,248.1,375.1,24.810000000000002,310.01,5.736604555023428,399.91,1970,1,4,Temperate Southern Oceans
W16,W16a,Kendrick,Parmelia Bank West,1982,April,343.6,ha,NA,NA,NA,unspecified,1965,1995,30,4,248.1,375.1,2004,Oceanica Consulting Pty Ltd and Cooperative Research Centre for Coastal Zone Estuaryand Waterways Management,Benthic habitat mapping Owen Anchorage,-32.122329,115.685896,"amphibolis antarctica, amphibolis griffithii, posidonia australis, posidonia sinuosa, posidonia coriacea","amphibolis antarctica, amphibolis griffithii, posidonia australis, posidonia sinuosa, posidonia coriacea, halophila ovalis, zostera tasmanica, syringodium isoetifolium",OP-OP-P-P-P,O-O-P-P-P,NA,unspecified,P,"Original Waycott paper was: Kendrick, GA, Benthic habitat mapping Owen Anchorage. 2004, Oceanica Consulting Pty Ltd and Cooperative Research Centre for Coastal Zone Estuaryand Waterways Management, Brisbane, Australia. Instead found: Kendrick et al. 2000. Changes in seagrass coverage in Cockburn Sound, Western Australia between 1965 and 1995. Estuarine, Coastal, and Shelf Science. Apparently H. ovalis, H. tasmanica, and S. isoetifolium not explicitly mapped, but they do co-occur with the Amphibolis and Posidonia spp",none,descriptive,loss - very weak attribution,NA,"dredging, eutrophication, sand movement",no,no,no,NA,NA,none,FALSE,FALSE,FALSE,TRUE,FALSE,coastal development (dredging); nutrients; hydrology,NA,TRUE,W16_Parmelia Bank West,Parmelia Bank,yes,Australia,Leeuwin,57,Southwest Australian Shelf,Temperate Australasia,209,Temperate,127.00000000000003,Temperate,P,Parmelia BankW16,248.1,375.1,24.810000000000002,368.41,5.909196448421001,399.91,1980,1,4,Temperate Southern Oceans
W16,W16a,Kendrick,Parmelia Bank West,1995,February,375.1,ha,NA,NA,NA,unspecified,1965,1995,30,4,248.1,375.1,2004,Oceanica Consulting Pty Ltd and Cooperative Research Centre for Coastal Zone Estuaryand Waterways Management,Benthic habitat mapping Owen Anchorage,-32.122329,115.685896,"amphibolis antarctica, amphibolis griffithii, posidonia australis, posidonia sinuosa, posidonia coriacea","amphibolis antarctica, amphibolis griffithii, posidonia australis, posidonia sinuosa, posidonia coriacea, halophila ovalis, zostera tasmanica, syringodium isoetifolium",OP-OP-P-P-P,O-O-P-P-P,NA,unspecified,P,"Original Waycott paper was: Kendrick, GA, Benthic habitat mapping Owen Anchorage. 2004, Oceanica Consulting Pty Ltd and Cooperative Research Centre for Coastal Zone Estuaryand Waterways Management, Brisbane, Australia. Instead found: Kendrick et al. 2000. Changes in seagrass coverage in Cockburn Sound, Western Australia between 1965 and 1995. Estuarine, Coastal, and Shelf Science. Apparently H. ovalis, H. tasmanica, and S. isoetifolium not explicitly mapped, but they do co-occur with the Amphibolis and Posidonia spp",none,descriptive,loss - very weak attribution,NA,"dredging, eutrophication, sand movement",no,no,no,NA,NA,none,FALSE,FALSE,FALSE,TRUE,FALSE,coastal development (dredging); nutrients; hydrology,NA,TRUE,W16_Parmelia Bank West,Parmelia Bank,yes,Australia,Leeuwin,57,Southwest Australian Shelf,Temperate Australasia,209,Temperate,127.00000000000003,Temperate,P,Parmelia BankW16,248.1,375.1,24.810000000000002,399.91,5.991239521791685,399.91,1990,1,4,Temperate Southern Oceans
W17,NA,Seddon et al,Spencer Gulf,1987,NA,15953,ha,"intertidal, subtidal",aerial photography,NA,mixed,1987,1994,7,2,15953,6401,2000,Aquatic Botany,"Large-scale seagrass dieback in northern Spencer Gulf, South Australia",-33.493504,137.821209,none specified,"zostera muelleri, zostera mucronata, zostera tasmanica, posidonia australis, lepilaena sp., ruppia sp., amphibolis antarctica, posidonia angustifolia, posidonia sinuosa",NA,NA,NA,unspecified,NA,#NAME?,decrease,descriptive,NA,NA,"flooding, water quality, oil spill, dessication, sedimentation",no,no,no,NA,NA,decrease,FALSE,FALSE,FALSE,TRUE,FALSE,floods; water quality; temperature (dessication); sedimentation; oil spills,aerial photography,TRUE,W17_Spencer Gulf,W17,no,Australia,South Australian Gulfs,57,Southwest Australian Shelf,Temperate Australasia,207,Temperate,-9552,Temperate,other,W17W17,6401,15953,640.1,16593.1,9.716742225282367,16593.1,1980,1,2,Temperate Southern Oceans
W17,NA,Seddon et al,Spencer Gulf,1994,NA,6401,ha,"intertidal, subtidal",aerial photography,NA,mixed,1987,1994,7,2,15953,6401,2000,Aquatic Botany,"Large-scale seagrass dieback in northern Spencer Gulf, South Australia",-33.493504,137.821209,none specified,"zostera muelleri, zostera mucronata, zostera tasmanica, posidonia australis, lepilaena sp., ruppia sp., amphibolis antarctica, posidonia angustifolia, posidonia sinuosa",NA,NA,NA,unspecified,NA,#NAME?,decrease,descriptive,NA,NA,"flooding, water quality, oil spill, dessication, sedimentation",no,no,no,NA,NA,decrease,FALSE,FALSE,FALSE,TRUE,FALSE,floods; water quality; temperature (dessication); sedimentation; oil spills,aerial photography,TRUE,W17_Spencer Gulf,W17,no,Australia,South Australian Gulfs,57,Southwest Australian Shelf,Temperate Australasia,207,Temperate,-9552,Temperate,other,W17W17,6401,15953,640.1,7041.1,8.859519686946328,16593.1,1990,1,2,Temperate Southern Oceans
W18,NA,Chauvelon,Vaccares Lagoon,1984,NA,3000,ha,NA,aerial photography,NA,unspecified,1984,1994,10,2,3000,4300,1998,Hydrobiologia,"A wetland managed for agriculture as an interface between the Rhone river and the Vaccares lagoon (Camargue, France): transfers of water and nutrients",43.543557,4.561854,none specified,"zostera noltei, zostera marina",NA,NA,NA,unspecified,NA,not attribution study. not specifically a seagrass study (estimating nutrient loading/cycling in the bay),none,none,NA,NA,none,NA,NA,NA,NA,NA,none,TRUE,FALSE,FALSE,FALSE,FALSE,NA,aerial photography,TRUE,W18_Vaccares Lagoon,W18,no,France,Western Mediterranean,4,Mediterranean Sea,Temperate Northern Atlantic,35,Temperate,1300,Temperate,other,W18W18,3000,4300,300,3300,8.101677747454572,4600,1980,1,2,Mediterranean
W18,NA,Chauvelon,Vaccares Lagoon,1994,NA,4300,ha,NA,aerial photography,NA,unspecified,1984,1994,10,2,3000,4300,1998,Hydrobiologia,"A wetland managed for agriculture as an interface between the Rhone river and the Vaccares lagoon (Camargue, France): transfers of water and nutrients",43.543557,4.561854,none specified,"zostera noltei, zostera marina",NA,NA,NA,unspecified,NA,not attribution study. not specifically a seagrass study (estimating nutrient loading/cycling in the bay),none,none,NA,NA,none,NA,NA,NA,NA,NA,none,TRUE,FALSE,FALSE,FALSE,FALSE,NA,aerial photography,TRUE,W18_Vaccares Lagoon,W18,no,France,Western Mediterranean,4,Mediterranean Sea,Temperate Northern Atlantic,35,Temperate,1300,Temperate,other,W18W18,3000,4300,300,4600,8.433811582477187,4600,1990,1,2,Mediterranean
W19,NA,Ward et al.,Izembek Lagoon,1978,July,15067,ha,"intertidal, subtidal","landsat, ground truthing",NA,mixed,1978,1995,17,3,15067,15951,1997,Aquatic Botany,"Distribution and stability of eelgrass beds at Izembek Lagoon, Alaska",55.300261,-162.839289,zostera marina,zostera marina,CO,O,CO,CO,O,not attribution study.,none,none,NA,NA,none,NA,no,no,NA,NA,none,TRUE,FALSE,FALSE,FALSE,FALSE,NA,satellite,TRUE,W19_Izembek Lagoon,Izembek Lagoon,yes,United States - Pacific,Eastern Bering Sea,1,Arctic,Arctic,14,Polar,884,Temperate,O,Izembek LagoonW19,15067,15951,1506.7,16573.7,9.715572380605613,17457.7,1970,1,3,Temperate North Pacific
W19,NA,Ward et al.,Izembek Lagoon,1987,July,15915,ha,"intertidal, subtidal","aerial photography, ground truthing",NA,mixed,1978,1995,17,3,15067,15951,1997,Aquatic Botany,"Distribution and stability of eelgrass beds at Izembek Lagoon, Alaska",55.300261,-162.839289,zostera marina,zostera marina,CO,O,CO,CO,O,not attribution study.,none,none,NA,NA,none,NA,no,no,NA,NA,none,TRUE,FALSE,FALSE,FALSE,FALSE,NA,aerial photography,TRUE,W19_Izembek Lagoon,Izembek Lagoon,yes,United States - Pacific,Eastern Bering Sea,1,Arctic,Arctic,14,Polar,884,Temperate,O,Izembek LagoonW19,15067,15951,1506.7,17421.7,9.765471834623185,17457.7,1980,1,3,Temperate North Pacific
W19,NA,Ward et al.,Izembek Lagoon,1995,September,15951,ha,"intertidal, subtidal",ground sampling,NA,mixed,1978,1995,17,3,15067,15951,1997,Aquatic Botany,"Distribution and stability of eelgrass beds at Izembek Lagoon, Alaska",55.300261,-162.839289,zostera marina,zostera marina,CO,O,CO,CO,O,not attribution study.,none,none,NA,NA,none,NA,no,no,NA,NA,none,TRUE,FALSE,FALSE,FALSE,FALSE,NA,ground mapping,TRUE,W19_Izembek Lagoon,Izembek Lagoon,yes,United States - Pacific,Eastern Bering Sea,1,Arctic,Arctic,14,Polar,884,Temperate,O,Izembek LagoonW19,15067,15951,1506.7,17457.7,9.767536091048667,17457.7,1990,1,3,Temperate North Pacific
W20/361,"361a, 361b, 361c",Kennedy et al.,Tuggerah Lakes,1952,Summer,350,ha,"intertidal, subtidal; 1.6m",Aerial photography,NA,mixed,1952,1985,33,11,350,1911,1997,Environmental Monitoring and Assessment,Biological complexity confounds the separation of point- and non-point sources of human impact on the natural world,-33.28333333,151.5,"halophila ovalis, ruppia megacarpa, zostera capricorni","halophila ovalis, ruppia megacarpa, zostera capricorni",C-C-CO,C-C-O,C,C,C,Values from table III - adapted from Batley et al. 1990. Really focues on describing attributions.,decrease,"visual, descriptive",negative,low,"Power station - see impact table for breakdown of associated impacts, agricutlural clearance of native vegetation - input of top soil and nutrients","descriptive, visual - impact table",no,NA,NA,NA,decrease,FALSE,FALSE,TRUE,TRUE,FALSE,"coastal development (agriculture, industry); nutrients; sedimentation",aerial photography,TRUE,W20/361_Tuggerah Lakes,Tuggerah Lakes,yes,Australia,Manning-Hawkesbury,55,East Central Australian Shelf,Temperate Australasia,203,Temperate,1561,Temperate,C,Tuggerah LakesW20/361,350,4190,35,385,5.953243334287785,4225,1950,1,10,Temperate Southern Oceans
W20/361,"361a, 361b, 361c",Kennedy et al.,Tuggerah Lakes,1963,Summer,4190,ha,"intertidal, subtidal; 1.6m","Aerial photography, diver field surveys - Higginson 1968",NA,mixed,1952,1985,33,11,350,1911,1997,Environmental Monitoring and Assessment,Biological complexity confounds the separation of point- and non-point sources of human impact on the natural world,-33.28333333,151.5,"halophila ovalis, ruppia megacarpa, zostera capricorni","halophila ovalis, ruppia megacarpa, zostera capricorni",C-C-CO,C-C-O,C,C,C,Values from table III - adapted from Batley et al. 1990. Really focues on describing attributions.,decrease,"visual, descriptive",negative,low,"Power station - see impact table for breakdown of associated impacts, agricutlural clearance of native vegetation - input of top soil and nutrients","descriptive, visual - impact table",no,NA,NA,NA,decrease,FALSE,FALSE,TRUE,TRUE,FALSE,"coastal development (agriculture, industry); nutrients; sedimentation",aerial photography,TRUE,W20/361_Tuggerah Lakes,Tuggerah Lakes,yes,Australia,Manning-Hawkesbury,55,East Central Australian Shelf,Temperate Australasia,203,Temperate,1561,Temperate,C,Tuggerah LakesW20/361,350,4190,35,4225,8.348774539791274,4225,1960,3,10,Temperate Southern Oceans
W20/361,"361a, 361b, 361c",Kennedy et al.,Tuggerah Lakes,1965,Winter,3120,ha,"intertidal, subtidal; 1.6m","Aerial photography, diver field surveys - Higginson 1968",NA,mixed,1952,1985,33,11,350,1911,1997,Environmental Monitoring and Assessment,Biological complexity confounds the separation of point- and non-point sources of human impact on the natural world,-33.28333333,151.5,"halophila ovalis, ruppia megacarpa, zostera capricorni","halophila ovalis, ruppia megacarpa, zostera capricorni",C-C-CO,C-C-O,C,C,C,Values from table III - adapted from Batley et al. 1990. Really focues on describing attributions.,decrease,"visual, descriptive",negative,low,"Power station - see impact table for breakdown of associated impacts, agricutlural clearance of native vegetation - input of top soil and nutrients","descriptive, visual - impact table",no,NA,NA,NA,decrease,FALSE,FALSE,TRUE,TRUE,FALSE,"coastal development (agriculture, industry); nutrients; sedimentation",aerial photography,TRUE,W20/361_Tuggerah Lakes,Tuggerah Lakes,yes,Australia,Manning-Hawkesbury,55,East Central Australian Shelf,Temperate Australasia,203,Temperate,1561,Temperate,C,Tuggerah LakesW20/361,350,4190,35,3155,8.056743774975313,4225,1960,3,10,Temperate Southern Oceans
W20/361,"361a, 361b, 361c",Kennedy et al.,Tuggerah Lakes,1966,Winter,2820,ha,"intertidal, subtidal; 1.6m","Aerial photography, diver field surveys - Higginson 1968",NA,mixed,1952,1985,33,11,350,1911,1997,Environmental Monitoring and Assessment,Biological complexity confounds the separation of point- and non-point sources of human impact on the natural world,-33.28333333,151.5,"halophila ovalis, ruppia megacarpa, zostera capricorni","halophila ovalis, ruppia megacarpa, zostera capricorni",C-C-CO,C-C-O,C,C,C,Values from table III - adapted from Batley et al. 1990. Really focues on describing attributions.,decrease,"visual, descriptive",negative,low,"Power station - see impact table for breakdown of associated impacts, agricutlural clearance of native vegetation - input of top soil and nutrients","descriptive, visual - impact table",no,NA,NA,NA,decrease,FALSE,FALSE,TRUE,TRUE,FALSE,"coastal development (agriculture, industry); nutrients; sedimentation",aerial photography,TRUE,W20/361_Tuggerah Lakes,Tuggerah Lakes,yes,Australia,Manning-Hawkesbury,55,East Central Australian Shelf,Temperate Australasia,203,Temperate,1561,Temperate,C,Tuggerah LakesW20/361,350,4190,35,2855,7.956827122090111,4225,1960,3,10,Temperate Southern Oceans
W20/361,"361a, 361b, 361c",Kennedy et al.,Tuggerah Lakes,1980,Winter,1434,ha,"intertidal, subtidal; 1.6m",Semi-quantitative line transects - King and Hodgson 1986,NA,mixed,1952,1985,33,11,350,1911,1997,Environmental Monitoring and Assessment,Biological complexity confounds the separation of point- and non-point sources of human impact on the natural world,-33.28333333,151.5,"halophila ovalis, ruppia megacarpa, zostera capricorni","halophila ovalis, ruppia megacarpa, zostera capricorni",C-C-CO,C-C-O,C,C,C,Values from table III - adapted from Batley et al. 1990. Really focues on describing attributions.,decrease,"visual, descriptive",negative,low,"Power station - see impact table for breakdown of associated impacts, agricutlural clearance of native vegetation - input of top soil and nutrients","descriptive, visual - impact table",no,NA,NA,NA,decrease,FALSE,FALSE,TRUE,TRUE,FALSE,"coastal development (agriculture, industry); nutrients; sedimentation",ground mapping,TRUE,W20/361_Tuggerah Lakes,Tuggerah Lakes,yes,Australia,Manning-Hawkesbury,55,East Central Australian Shelf,Temperate Australasia,203,Temperate,1561,Temperate,C,Tuggerah LakesW20/361,350,4190,35,1469,7.292337176173877,4225,1980,7,10,Temperate Southern Oceans
